slang,formal,In-dictionary
ber'expresi,berekspresi,0
berfikir,berpikir,1
berfikir,berpikir,1
bergunaa,berguna,1
berhijap,berhijab,1
berhijap,berhijab,1
berjinah,berzina,1
berkluarga,berkeluarga,1
bermaksut,bermaksud,1
berntung,beruntung,1
bertatto,bertato,0
bertolernsi,bertoleransi,1
beruntungnyaaaa,beruntungnya,0
"besar""",besar-besar,0
besar2an,besar-besaran,1
besar2in,besar-besarkan,0
besarin,membesarkan,1
besarin,membesarkan,1
besarin,membesarkan,1
besarin,membesarkan,1
besarin,membesarkan,1
besarin,membesarkan,1
besokkk,besok,1
besook,besok,1
bet,banget,1
bet,banget,1
bet,banget,1
bet,banget,1
bet,banget,1
bets,banget,1
bettt,banget,1
betul2,betul-betul,1
betuuuuulllllllllllllllll,betul,1
beud,banget,1
beudd,banget,1
beut,banget,1
bg,bang,1
bg,bang,1
bg,bang,1
bg,bang,1
bg,bang,1
bg,bang,1
bg,bang,1
bg,bang,1
bgd,banget,1
bgd,banget,1
bgd,banget,1
bgd,banget,1
bgd,banget,1
bgect,banget,1
bget,banget,1
bget,banget,1
bget,banget,1
bget,banget,1
bget,banget,1
bget,banget,1
bgettt,banget,1
bgi,bagi,1
bgini,begini,1
bgini,begini,1
bgini,begini,1
bgini,begini,1
bgini,begini,1
bgitu,begitu,1
bgitu,begitu,1
bgmana,bagaimana,1
bgmana,bagaimana,1
bgmn,bagaimana,1
bgmn,bagaimana,1
bgmn,bagaimana,1
bgmna,bagaimana,1
bgni,begini,1
bgni,begini,1
bgni,begini,1
bgni,begini,1
bgni,begini,1
bgs,bagus,1
bgs,bagus,1
bgs,bagus,1
bgs,bagus,1
bgs,bagus,1
bgs,bagus,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgtt,banget,1
bgttt,banget,1
bgttt,banget,1
bgttt,banget,1
bgttt,banget,1
bgttt,banget,1
bgttt,banget,1
bgttt,banget,1
bgttt,banget,1
bgtttt,banget,1
bgtttt,banget,1
bgtttt,banget,1
bgtttt,banget,1
bgtttt,banget,1
bgtttt,banget,1
bgtttt,banget,1
bgtttt,banget,1
bgttttttt,banget,1
bgtttttttt,banget,1
bgtu,begitu,1
bgtu,begitu,1
bgtu,begitu,1
bgtu,begitu,1
bgtu,begitu,1
bgtu,begitu,1
bgtu,begitu,1
bgtu,begitu,1
bgtuu,begitu,1
bgun,bangun,1
bgus,bagus,1
bgus,bagus,1
bgus,bagus,1
bgus,bagus,1
bgus,bagus,1
bgussss,bagus,1
bhagaia,bahagia,1
bhagia,bahagia,1
bhas,bahas,1
bhet,banget,1
bhgia,bahagia,1
bhgia,bahagia,1
bhgia,bahagia,1
bhgiain,membahagiakan,1
bhijab,berhijab,1
bhkn,bahkan,1
bhn,bahan,1
bhnya,bahannya,0
bhs,bahasa,1
bhs,bahasa,1
bhw,bahwa,1
bhw,bahwa,1
bhw,bahwa,1
bhw,bahwa,1
bhw,bahwa,1
bhwa,bahwa,1
bhwa,bahwa,1
bhwa,bahwa,1
bhwa,bahwa,1
biarin,biarkan,0
biarin,biarkan,0
biasa2,biasa-biasa,0
biasaa,biasa,1
biasaa,biasa,1
biasaa,biasa,1
biasaa,biasa,1
biasaa,biasa,1
biasaaa,biasa,1
biasaaaa,biasa,1
biasahhh,biasa,1
bijak2,bijak-bijak,0
bijin,bikin,1
bikinin,bikin,1
bikinin,membikin,1
bikinin,membikin,1
bikinnn,bikin,1
"bilang""",bilang-bilang,1
bilang2,bilang-bilang,1
bilangg,bilang,1
bilangin,bilang,1
bilangin,bilang,1
bilanh,bilang,1
bilng,bilang,1
bilng,bilang,1
binggo,banget,1
binggo,banget,1
binggo,banget,1
bingiiittttzzzz,banget,1
bingiiittzz,banget,1
bingiit,banget,1
bingiit,banget,1
bingiittt,banget,1
bingit,banget,1
bingit,banget,1
bingit,banget,1
bingit,banget,1
bingit,banget,1
bingit,banget,1
bingits,banget,1
bingits,banget,1
bingitss,banget,1
bingitsss,banget,1
bingitt,banget,1
bingitt,banget,1
bingittzz,banget,1
bingittzz,banget,1
bingitzzzz,banget,1
bird,biru,1
biri,biru,1
bisaa,bisa,1
bisaa,bisa,1
bisaaa,bisa,1
bisax,bisanya,0
biza,bisa,1
bju,baju,1
bka,buka,1
bkal,bakal,1
bkal,bakal,1
bkal,bakal,1
bkal,bakal,1
bkal,bakal,1
bkan,bukan,1
bkan,bukan,1
bkan,bukan,1
bkan,bukan,1
bkan,bukan,1
bkan,bukan,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkin,bikin,1
bkln,bakalan,1
bkln,bakalan,1
bkn,bikin,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
bkn,bukan,1
blajar,belajar,1
blakon,berlakon,1
bleh,boleh,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blg,bilang,1
blh,boleh,1
blh,boleh,1
blh,boleh,1
bli,beli,1
bli2n,beli-belikan,0
blik,balik,1
blim,belum,1
bljr,belajar,1
blkang,belakang,1
blkng,belakang,1
blkng,belakang,1
blln,bulan,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
blm,belum,1
bln,bulan,1
bln,bulan,1
bln,bulan,1
bln,bulan,1
blng,bilang,1
blnja,belanja,1
bloghhh,goblok,1
blom,belum,1
blom,belum,1
blom,belum,1
blom,belum,1
blom,belum,1
bls,balas,1
bls,balas,1
blum,belum,1
bnda,bunda,1
bner,benar,1
bner,benar,1
bner,benar,1
bner,benar,1
bner,benar,1
bner,benar,1
bner,benar,1
bner,benar,1
bner,benar,1
bner,benar,1
bner,benar,1
bner,benar,1
bner,benar,1
"bner""",benar-benar,1
"bner""",benar-benar,1
"bner""",benar-benar,1
"bner""",benar-benar,1
bner2,benar-benar,1
bner2,benar-benar,1
bneraan,benaran,1
bneran,benaran,1
bnern,benaran,1
bnerr,benar,1
bng,bang,1
bng,bang,1
bng,bang,1
bng,bang,1
bngatt,banget,1
bngeeeetttt,banget,1
bngeet,banget,1
bngeet,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bnget,banget,1
bngett,banget,1
bngett,banget,1
bngett,banget,1
bngett,banget,1
bngett,banget,1
bngett,banget,1
bngett,banget,1
bngettt,banget,1
bngettt,banget,1
bngettt,banget,1
bngetttt,banget,1
bnggain,banggakan,0
bngkit,bangkit,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngt,banget,1
bngtt,banget,1
bngtt,banget,1
bngtt,banget,1
bngttt,banget,1
bngtttt,banget,1
bngtttt,banget,1
bngtttt,banget,1
bngtzt,banget,1
bngun,bangun,1
bngunlah,bangunlah,0
bngy,banget,1
bnk,bang,1
bnr,benar,1
bnr,benar,1
bnr,benar,1
bnr,benar,1
bnr,benar,1
bnr,benar,1
bnr,benar,1
bnr,benar,1
bnr2,benar-benar,1
bnr2,benar-benar,1
bnr2,benar-benar,1
bnr2,benar-benar,1
bnr2,benar-benar,1
bnran,benaran,1
bnrn,benaran,1
bntar,bentar,1
bntr,bentar,1
bntu,bantu,1
bntu,bantu,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyak,banyak,1
bnyk,banyak,1
bnyk,banyak,1
bnyk,banyak,1
bnyk,banyak,1
bnyk,banyak,1
bnyk,banyak,1
bnyk,banyak,1
bnyk,banyak,1
bnyk,banyak,1
bnyk,banyak,1
bodhoo,bodoh,1
bodhooo,bodoh,1
boker,berak,1
boker,berak,1
bol3h,boleh,1
bolang,bocah petualang,0
bole,boleh,1
boleh2,boleh-boleh,0
boleh2,boleh-boleh,0
boong,bohong,1
boong,bohong,1
bo'ong,bohong,1
boro2,boro-boro,1
bosaan,bosan,1
bosaan,bosan,1
bosaan,bosan,1
bosen,bosan,1
bosen,bosan,1
bosen,bosan,1
bosen,bosan,1
bosen,bosan,1
bosen,bosan,1
bosen,bosan,1
bosen,bosan,1
bosen2,bosan-bosan,0
bosenin,membosankan,1
boss,bos,1
botakin,botaki,0
botakin,botaki,0
botakkkk,botak,1
bpkmu,bapakmu,0
bpknya,bapaknya,0
bpknya,bapaknya,0
br,baru,1
br,baru,1
br,baru,1
br,baru,1
br,baru,1
bradegan,beradegan,1
brangnya,barangnya,0
brani,berani,1
branjak,beranjak,1
brantem,berantem,1
brapa,berapa,1
brarti,berarti,1
brasa,berasa,1
brayyy,bray,1
brayyy,bray,0
brbakti,berbakti,1
brbuat,berbuat,1
brdiri,berdiri,1
brdua,berdua,1
brdua,berdua,1
brdua,berdua,1
brengsekk,brengsek,1
bres,beres,1
brg,bareng,1
"brg""",bareng-bareng,0
brhasil,berhasil,1
brhjb,berhijab,1
brisi,berisi,1
brita,berita,1
britanya,beritanya,0
brjdh,berjodoh,1
brjodoh,berjodoh,1
brkunjun,berkunjung,1
bronis,brondong manis,0
brp,berapa,1
brp,berapa,1
brp,berapa,1
brp,berapa,1
brp,berapa,1
brpa,berapa,1
brpa,berapa,1
brpndapat,berpendapat,1
brrt,berarti,1
brrti,berarti,1
brsama,bersama,1
brsma,bersama,1
brsma,bersama,1
brsyukur,bersyukur,1
brtngkar,bertengkar,1
bru,baru,1
bru,baru,1
bru,baru,1
bru,baru,1
bru,baru,1
bru,baru,1
bru,baru,1
bru,baru,1
bru,baru,1
bru,baru,1
brubah,berubah,1
brusaha,berusaha,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bs,bisa,1
bsa,bisa,1
bsa,bisa,1
bsa,bisa,1
bsa,bisa,1
bsa,bisa,1
bsa,bisa,1
bsa,bisa,1
bsa,bisa,1
bsa,bisa,1
bsa,bisa,1
bsa,bisa,1
bsa,bisa,1
bsk,besok,1
bsk,besok,1
bsk,besok,1
bsk,besok,1
bsok,besok,1
bsok,besok,1
bsok,besok,1
bt,buat,1
btuh,butuh,1
btul,betul,1
btulan,betulan,1
buanget,banget,1
buanyaaak,banyak,1
buatin,buatkan,0
buatin,membuat,1
bujngn,bujangan,1
bujukk,bujuk,1
buka2,buka-buka,0
buka2an,buka-bukaan,0
bukak,buka,1
bukan'a,bukannya,0
bukn,bukan,1
bukti2,bukti-bukti,0
buktiin,buktikan,1
buktiin,buktikan,0
buktiin,buktikan,0
buktiin,buktikan,0
buktiin,buktikan,0
buktiin,membuktikan,1
buktiin,membuktikan,1
buktiin,membuktikan,1
buktiin,membuktikan,1
buktiin,membuktikan,1
buktiin,membuktikan,1
buktinyaaa,buktinya,0
bulet,bulat,1
bund,bunda,1
bundaa,bunda,1
bundaa,bunda,1
bundaaa,bunda,1
bundaaaa,bunda,1
bundaaaa,bunda,1
bunga2,bunga-bunga,0
bungggg,bung,1
bungkusin,bungkuskan,0
bungkuuussss,bungkus,1
bungkuuuuuuuuusss,bungkus,1
burem,buram,1
buruann,buruan,1
buruannn,buruan,1
busedh,buset,1
buseett,buset,1
buuun,bun,1
bw,bawa,1
bw,bawa,1
"bwa""",bawa-bawa,0
bwt,buat,1
bwt,buat,1
bwt,buat,1
bwt,buat,1
bwt,buat,1
bwt,buat,1
bwt,buat,1
bwt,buat,1
byak,banyak,1
byangin,membayangkan,1
byaran,bayaran,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
byk,banyak,1
bz,bisa,1
c,sih,1
c,sih,1
c,sih,1
caaannnttiikkk,cantik,1
caantiiik,cantik,1
cabe2,cabe-cabe,0
cabe2an,cabe-cabean,0
cabol,cabul,1
cadasss,cadas,1
cakeeeeppp,cakep,1
cakeep,cakep,1
cakepp,cakep,1
cakepp,cakep,1
cali,caci,1
campurin,mencampuri,1
canci,cantik,1
canci,cantik,1
cannnnntikkkkkkk,cantik,1
cannntikk,cantik,1
cans,cantik,1
cans,cantik,1
cans,cantik,1
canteek,cantik,1
canti,cantik,1
cantiiiiiiik,cantik,1
cantiiiik,cantik,1
cantiiiikk,cantik,1
cantiiik,cantik,1
cantiiik,cantik,1
cantiiik,cantik,1
cantiiik,cantik,1
cantiiikk,cantik,1
cantiiikk,cantik,1
cantiiikkk,cantik,1
cantiiillx,cantik,1
cantiik,cantik,1
cantiik,cantik,1
cantiik,cantik,1
cantiik,cantik,1
cantiik2,cantik-cantik,0
cantiikk,cantik,1
cantiikk,cantik,1
cantiikkkk,cantik,1
cantiikkkk,cantik,1
cantik2,cantik-cantik,0
cantik2,cantik-cantik,0
cantik2,cantik-cantik,0
cantik2,cantik-cantik,0
cantik2nya,cantik-cantiknya,0
cantika,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkk,cantik,1
cantikkkk,cantik,1
cantikkkk,cantik,1
cantikkkk,cantik,1
cantikkkk,cantik,1
cantikkkk,cantik,1
cantikkkkk,cantik,1
cantikkkkk,cantik,1
cantikkkkkk,cantik,1
cantikkkkkk,cantik,1
cantikkkkkkkk,cantik,1
cantikkkkkkkk,cantik,1
cantikkkm,cantik,1
cantiknnnnyaaaaaaa,cantiknya,0
cantiknyaa,cantiknya,0
cantiknyaa,cantiknya,0
cantiknyaaa,cantiknya,0
cantiknyaaa,cantiknya,0
cantiknyaaaaa,cantiknya,0
cantiks,cantik,1
cantikx,cantiknya,0
cantinya,cantiknya,0
cantinya,cantiknya,0
cantip,cantik,1
cantiq,cantik,1
cantiq,cantik,1
cantiq,cantik,1
cantiqs,cantik,1
cantix,cantik,1
cantk,cantik,1
canttikkk,cantik,1
canttttikkk,cantik,1
canyk,cantik,1
capa,sapa,1
cape,capek,1
capee,cape,1
caranga,caranya,0
cari2,cari-cari,0
cariin,carikan,0
catiiiiik,cantik,1
catokin,catok,1
catokin,catok,1
catokin,catok,0
caya,percaya,1
cb,coba,1
cb,coba,1
cb,coba,1
cb,coba,1
cb,coba,1
cba,coba,1
ccok,cocok,1
ccok,cocok,1
cd,celana dalam,0
ceemen,cemen,1
cek2,cek-cek,0
ceklist,ceklis,1
cem,macam,1
cemburuu,cemburu,1
cempreeng,cempreng,1
centillll,centil,1
centilnyaaaaaa,centilnya,0
cepet,cepat,1
cepet,cepat,1
cepet,cepat,1
cepet,cepat,1
cepet,cepat,1
cepet,cepat,1
cepet2,cepat-cepat,1
cepetan,cepatan,1
cerdass,cerdas,1
cerdiik,cerdik,1
ceritax,ceritanya,0
cew,cewek,1
cew,cewek,1
cewe,cewek,1
cewe,cewek,1
cewe,cewek,1
cewe,cewek,1
cewe,cewek,1
cewe,cewek,1
cewe,cewek,1
cewer,jewer,1
chelalyyu,selalu,1
choker2,choker-choker,0
ciapa,siapa,1
ciee,cie,1
ciee,cie,0
ciee,cie,0
cieee,cie,0
cieeee,cie,0
cieeeee,cie,0
cieeeee,cie,0
ciieeeeeee,cie,0
ciiieee,cie,0
cinggirnyaaaa,cinggirnya,0
cini,sini,1
cino,cina,1
cintaaaaaaa,cinta,1
cintax,cintanya,0
ciptain,ciptakan,0
ciptain,menciptakan,1
cita2,cita-cita,1
cita2,cita-cita,1
ciumman,ciuman,1
ciusss,serius,1
ciuuuummmm,cium,1
ciyeeee,cie,0
ciyeeeeeee,cie,0
ciyusss,serius,1
ckp,cukup,1
ckrng,sekarang,1
ckup,cukup,1
ckup,cukup,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cm,cuma,1
cma,cuma,1
cma,cuma,1
cma,cuma,1
cma,cuma,1
cma,cuma,1
cman,cuman,1
cmkn,camkan,0
cmn,cuman,1
cmn,cuman,1
cmn,cuman,1
cmn,cuman,1
cmn,cuman,1
cmn,cuman,1
cmn,cuman,1
cmn,cuman,1
cmn,cuman,1
cmpur,campur,1
cmpur,campur,1
cntiiikkk,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntik,cantik,1
cntikan,cantikan,0
cntikk,cantik,1
cntikk,cantik,1
cntiknya,cantiknya,0
cntiknya,cantiknya,0
cntk,cantik,1
cntk,cantik,1
cntk,cantik,1
cntk,cantik,1
co,cowok,1
cobaa,coba,1
cobaa,coba,1
cobaa,coba,1
cobaa,coba,1
cobaaa,coba,1
cobaaa,coba,1
cobaaaa,coba,1
cobain,coba,1
cobain,mencoba,1
cobain,mencoba,1
cobak,coba,1
coccokk,cocok,1
cock,cocok,1
cocokk,cocok,1
cocokk,cocok,1
cocokk,cocok,1
cocokk,cocok,1
cocokkk,cocok,1
cocokkk,cocok,1
cocokkk,cocok,1
cocokkk,cocok,1
cocokkkk,cocok,1
cocokkkk,cocok,1
cocokkkk,cocok,1
cocokkkkk,cocok,1
cocokny,cocoknya,0
cocokx,cocoknya,0
cocook,cocok,1
cocookk,cocok,1
coeggg,coeg,0
cogan,cowok ganteng,0
cogan,cowok ganteng,0
cogan,cowok ganteng,0
comen,komen,1
comen2nya,komen-komennya,0
coment,komen,1
coment,komentar,1
comment2nya,komentar-komentarnya,0
comnet,komen,1
comntr,komentar,1
cooocok,cocok,1
cooooooocok,cocok,1
"coret""",coret-coret,1
cow,cowok,1
cow,cowok,1
cowo,cowok,1
cowo,cowok,1
cowo,cowok,1
coxok,cocok,1
coyyy,coy,0
cpa,siapa,1
cpet,cepat,1
cpit,sipit,1
cpt,cepat,1
cpt,cepat,1
cpt,cepat,1
cpt,cepat,1
cpt,cepat,1
cr,cara,1
cri,cari,1
critamu,ceritamu,0
cuaaantikk,cantik,1
cuaantik,cantik,1
cuantek,cantik,1
cuanti,cantik,1
cuantik,cantik,1
cuantik,cantik,1
cuantikkk,cantik,1
cubanget,lucu banget,0
cuchook,cocok,1
cuco,cocok,1
cucok,cocok,1
cucok,cocok,1
cucok,cocok,1
